age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
84,M,201,En Couple,4,false,1083 DZ 76
71,M,530,En Couple,2,false,7807 PE 79
23,M,533,En Couple,4,true,1343 RX 66
54,F,184,Seule,3,false,4935 EJ 20
44,F,1052,Seule,1,false,3005 ES 72
61,M,235,En Couple,1,false,8090 CI 39
58,M,1224,En Couple,4,true,1558 TF 21
48,F,1271,Célibataire,0,false,7551 NL 61
26,M,192,En Couple,0,false,3238 CU 26
24,M,522,En Couple,0,false,2438 QC 47
26,M,428,Célibataire,0,false,2882 BJ 28
27,M,445,En Couple,2,true,9577 UU 13
60,M,552,Célibataire,0,false,3945 DP 91
20,M,556,En Couple,3,false,1997 NH 37
75,M,566,En Couple,2,false,3092 PG 17
75,F,1158,Seule,2,false,1744 SL 93
34,M,236,En Couple,1,false,2519 GL 62
65,M,186,En Couple,2,false,7386 DK 29
82,M,238,En Couple,2,false,1728 IQ 72
55,F,230,En Couple,3,false,4622 DX 38
31,M,179,En Couple,2,false,5269 PT 34
48,M,562,En Couple,4,false,8824 LQ 75
83,M,780,En Couple,4,false,8552 HI 53
24,M,1060,Célibataire,0,false,1774 UH 69
25,F,1173,En Couple,3,true,4404 HQ 91
52,M,424,Célibataire,0,false,6480 GF 41
29,M,248,Célibataire,0,false,4590 IR 43
24,F,577,Célibataire,0,false,1305 OD 13
37,M,492,En Couple,2,true,1366 NH 72
19,Homme,435,Célibataire,0,false,8941 RH 74
42,M,535,Célibataire,0,false,6437 BC 70
22,M,867,En Couple,2,false,4891 MY 73
18,M,459,Célibataire,0,false,3135 OA 47
23,M,595,En Couple,1,true,9787 MH 16
53,M,497,Seule,3,false,9248 UY 49
24,F,430,En Couple,2,false,3999 YV 74
57,M,912,En Couple,2,false,8240 HI 83
76,F,436,En Couple,1,false,9155 AH 19
29,M,1308,Célibataire,0,false,8097 MK 58
46,M,468,Célibataire,0,false,5149 QR 17
67,M,576,Célibataire,0,false,8253 BP 37
23,M,884,Célibataire,0,false,7791 CC 18
72,M,432,En Couple,0,false,7786 MG 91
33,M,849,En Couple,1,false,4834 ZC 39
48,M,205,En Couple,1,false,4935 XO 10
40,F,420,Célibataire,0,false,4043 NA 69
68,M,1298,En Couple,3,false,7070 WN 63
20,F,544,Célibataire,0,false,9496 SE 31
36,F,475,Célibataire,0,false,9954 AU 66
22,M,174,En Couple,2,false,6497 BB 86
20,M,447,En Couple,2,true,2976 UB 75
41,M,511,Seule,2,false,5849 PP 59
50,F,443,Célibataire,0,false,7279 PE 31
23,M,187,Célibataire,0,false,3051 KJ 16
27,M,580,Célibataire,0,false,4513 DI 82
52,M,469,Célibataire,0,false,415 EA 11
65,M,595,Célibataire,0,false,7682 OR 58
53,M,583,Célibataire,0,false,3524 KE 20
29,M,1140,En Couple,0,false,1782 UG 93
67,F,441,En Couple,0,false,2917 NB 74
42,M,984,En Couple,4,false,4012 HV 17
32,M,581,Seule,3,false,7463 OR 85
49,M,1098,En Couple,0,true,7807 KJ 72
33,F,161,En Couple,3,false,6678 ON 94
59,F,212,En Couple,3,true,1889 BQ 92
47,M,455,Célibataire,0,false,7965 FT 55
78,M,195,En Couple,3,false,4591 SP 69
55,F,430,Célibataire,0,false,8028 OB 26
55,M,465,En Couple,1,false,3474 MB 21
72,M,446,En Couple,0,false,2177 JH 82
27,M,190,En Couple,0,false,4298 IX 23
65,M,866,En Couple,2,false,2530 MA 23
34,M,808,Célibataire,0,false,8338 NQ 62
63,F,1255,En Couple,0,false,1231 OD 63
56,M,229,Célibataire,0,false,8865 FK 14
48,M,1214,En Couple,3,false,2530 XM 76
36,M,498,Célibataire,0,false,3493 MN 25
24,F,1230,Célibataire,0,false,9264 YA 44
44,F,763,En Couple,3,false,2823 IV 55
66,M,430,Célibataire,0,false,2278 MB 43
42,F,492,En Couple,2,false,987 UB 80
35,M,1052,Célibataire,0,false,6126 KK 89
19,M,573,En Couple,0,false,7694 JJ 93
47,M,201,En Couple,0,false,2234 NR 28
27,M,1086,Célibataire,0,false,9128 IH 15
68,M,235,En Couple,1,true,7125 OO 81
24,M,416,En Couple,0,true,6714 VN 23
21,M,217,Célibataire,0,false,8727 HP 67
38,M,584,En Couple,0,true,6335 KO 26
28,F,763,En Couple,1,false,8799 HF 49
19,F,1160,En Couple,1,false,9004 EA 76
35,M,1366,En Couple,0,false,2680 QH 20
45,M,579,En Couple,2,true,6449 EU 24
27,F,551,Célibataire,0,false,6982 HB 88
30,Femme,596,En Couple,3,true,9175 MX 81
44,F,834,En Couple,2,true,3368 QG 72
76,F,467,En Couple,2,false,2017 IO 72
22,M,495,En Couple,3,true,7029 HL 86
42,F,176,En Couple,4,false,3437 PJ 60
55,M,1147,Célibataire,0,false,3553 UT 24
68,N/D,554,Célibataire,0,false,4034 GK 55
27,M,564,Seule,2,false,1319 IQ 39
23,F,939,En Couple,2,true,9073 AT 20
28,M,210,En Couple,2,false,1357 PM 89
18,F,1086,En Couple,1,false,7686 VD 74
82,M,454,Célibataire,0,false,4229 CH 79
28,M,224,Célibataire,0,false,6406 VY 17
53,F,463,Célibataire,0,false,6776 SN 34
22,F,1171,En Couple,0,false,7808 DK 57
43,M,485,En Couple,3,false,1402 MH 59
27,M,204,En Couple,2,false,4766 CX 57
35,M,1114,Célibataire,0,false,5547 BC 46
76,M,579,En Couple,0,false,2835 XA 69
54,F,154,Célibataire,0,false,5186 BA 74
73,M,205,En Couple,0,false,4363 CF 90
81,M,594,En Couple,1,false,8353 OO 35
66,M,848,Célibataire,0,false,1840 PW 65
51,F,155,Célibataire,0,false,5014 MU 72
59,M,973,En Couple,4,false,1857 GL 37
55,M,1158,En Couple,1,false,9765 OX 54
40,F,1043,En Couple,3,true,5146 SK 39
25,M,226,En Couple,2,false,7392 JZ 40
35,M,910,Célibataire,0,false,6992 BG 51
18,M,527,En Couple,1,false,369 YO 98
40,M,235,En Couple,0,true,7876 WG 19
19,F,1041,Célibataire,0,false,2300 YO 54
55,M,1243,Célibataire,0,false,1693 GP 42
26,M,231,En Couple,0,false,3040 PM 78
24,M,462,En Couple,0,false,1200 QF 43
65,F,810,En Couple,2,false,7076 HJ 62
36,M,411,Célibataire,0,false,4569 BB 16
30,F,1195,Seule,1,false,5659 OE 17
30,M,507,En Couple,4,true,8145 SM 18
34,M,1205,En Couple,0,false,82 VZ 18
40,M,1380,Seule,1,false,279 UG 39
79,F,562,Célibataire,0,false,3071 NY 39
63,M,483,Célibataire,0,false,1353 NR 22
29,M,241,Célibataire,0,false,689 TV 22
25,M,1113,Célibataire,0,false,5834 PO 27
33,M,1168,En Couple,1,false,3588 XO 79
67,M,595,Célibataire,0,false,9595 QK 84
47,M,210,En Couple,4,false,2396 UU 49
72,M,977,En Couple,0,true,1444 CX 70
18,M,804,En Couple,2,false,6054 EY 83
40,M,485,En Couple,2,false,617 OY 84
41,M,151,En Couple,2,false,9212 WQ 51
33,F,466,En Couple,3,false,9959 VG 82
24,M,467,Célibataire,0,false,1327 UP 70
41,F,563,En Couple,1,false,2341 WM 39
64,M,988,En Couple,1,false,9485 JW 21
82,M,548,En Couple,1,false,7718 TS 74
51,M,506,En Couple,0,false,9402 HF 60
19,M,806,En Couple,0,false,8307 CA 98
43,F,509,Célibataire,0,false,8984 VP 26
19,M,530,En Couple,3,false,3747 FC 19
51,M,559,En Couple,4,false,3409 GZ 23
22,M,414,En Couple,0,false,4021 MW 53
27,M,501,En Couple,2,false,4921 TS 37
19,M,175,En Couple,1,false,7362 LK 53
25,M,560,En Couple,3,false,1758 BJ 30
66,F,151,En Couple,3,false,2621 UG 86
34,M,882,En Couple,4,false,5225 EZ 56
22,F,902,En Couple,0,true,1988 XI 29
21,M,1156,En Couple,3,false,429 BY 82
52,M,152,En Couple,0,false,1182 JT 19
84,M,527,Célibataire,0,false,6581 FE 39
84,M,1219,En Couple,1,true,3564 YS 76
80,M,919,Célibataire,0,false,2263 PA 54
64,M,419,En Couple,2,true,9642 WB 59
46,F,410,En Couple,4,false,6676 UI 80
58,M,495,En Couple,2,false,204 GP 13
80,F,219,Célibataire,0,false,615 ID 81
27,M,906,En Couple,2,false,9283 PZ 34
30,M,554,Célibataire,0,false,9396 VS 93
38,F,214,En Couple,1,true,4376 JE 85
35,M,544,Célibataire,0,false,6168 QF 94
43,M,246,En Couple,4,false,7149 UH 23
47,M,197,En Couple,0,false,7517 EB 36
28,M,1358,En Couple,2,false,3393 YF 59
21,M,573,En Couple,4,false,5956 WI 36
68,M,237,En Couple,4,false,4202 GX 70
38,M,451,En Couple,1,false,6426 UF 22
63,Masculin,550,En Couple,0,false,1178 KZ 36
21,M,1223,En Couple,2,false,4293 CM 92
30,M,1053,En Couple,2,false,9212 QT 73
41,M,599,Célibataire,0,false,1222 PS 93
76,F,1197,En Couple,0,false,9861 TY 14
24,F,432,Célibataire,0,false,4839 FR 42
29,F,521,En Couple,4,false,1525 VX 87
48,M,1204,Célibataire,0,false,76 FE 30
28,M,985,En Couple,2,false,6933 UJ 38
34,M,1131,En Couple,4,true,7891 LC 43
28,M,400,En Couple,2,false,2057 BY 19
68,M,180,En Couple,3,false,8997 VY 36
54,F,597,En Couple,1,false,7405 QV 85
78,F,567,En Couple,4,false,1141 GP 43
39,F,532,En Couple,4,true,6409 YD 16
47,F,553,En Couple,1,false,4205 OC 50
28,M,177,Célibataire,0,false,8511 RU 89
51,M,454,En Couple,3,false,7350 AD 97
28,M,573,En Couple,3,false,6953 IC 55
24,F,173,En Couple,4,true,5678 YN 45
57,F,421,En Couple,4,false,4589 FO 60
27,M,573,Marié(e),1,false,2401 KP 24
26,M,526,En Couple,3,false,1227 PO 32
21,M,1341,Célibataire,0,false,1794 IY 31
36,M,538,Célibataire,0,false,6907 ZC 85
25,M,453,Célibataire,0,false,896 WE 72
84,M,570,Célibataire,0,false,7200 ME 16
43,F,779,En Couple,2,true,8324 IW 45
41,M,1119,Célibataire,0,false,713 UU 34
83,M,444,Célibataire,0,false,4575 DJ 13
21,M,221,Seule,3,false,9181 JG 79
36,F,940,En Couple,2,false,2814 CJ 53
32,M,1020,En Couple,3,false,7884 VF 92
76,M,513,En Couple,4,false,8903 SR 56
21,F,566,Célibataire,0,false,6594 RQ 67
61,M,1295,En Couple,3,false,7691 LB 80
21,F,889,Célibataire,0,false,5477 DP 89
48,F,509,En Couple,4,false,5876 MA 59
42,M,1060,Seul,0,false,9492 EI 14
57,M,240,En Couple,0,false,1990 TY 52
31,M,187,Célibataire,0,false,6055 RR 15
80,M,156,En Couple,0,false,6431 DB 21
83,F,191,Célibataire,0,false,4835 RS 95
25,F,439,Célibataire,0,false,5224 QG 79
28,F,507,En Couple,1,false,2741 DH 94
44,M,997,Célibataire,0,false,4355 MM 83
50,M,1080,Célibataire,0,false,7476 UT 49
40,M,1216,Célibataire,0,false,8652 NP 76
65,M,462,En Couple,1,false,1137 BA 29
35,M,786,Célibataire,0,false,5835 FB 12
42,F,593,?,0,false,631 CQ 45
52,F,1078,En Couple,2,false,9278 UA 59
70,M,162,En Couple,4,false,6685 LO 38
59,F,200,En Couple,3,false,1057 RW 67
80,F,1095,Seule,2,false,4432 TR 76
62,F,494,En Couple,1,false,1079 LI 81
51,M,1200,En Couple,0,false,348 ZY 75
50,M,220,En Couple,1,false,2207 LA 68
84,F,1365,En Couple,1,false,8226 JS 27
51,M,490,Célibataire,0,false,385 XT 46
46,M,237,Célibataire,0,false,8544 IM 89
66,F,899,En Couple,1,false,4081 QR 71
35,F,1292,En Couple,4,false,1614 UY 26
26,F,1241,En Couple,2,false,88 IA 97
21,M,922,En Couple,1,false,7581 LX 79
19,M,1187,En Couple,1,false,768 WL 61
28,F,1043,En Couple,4,false,7976 SC 44
18,M,593,En Couple,2,false,8582 OV 88
75,F,150,En Couple,4,false,8324 IH 96
54,M,1356,En Couple,1,false,8343 QA 72
75,M,157,Célibataire,0,false,5633 GK 26
49,M,466,Célibataire,0,false,7254 YR 93
52,M,234,Célibataire,0,false,8712 ED 80
18,M,466,En Couple,4,false,4257 KL 27
79,M,176,Célibataire,0,false,1164 DI 47
29,M,527,En Couple,0,false,3425 FP 73
22,M,213,Célibataire,0,false,9915 WA 73
57,M,221,En Couple,1,false,2472 IF 96
33,M,535,Célibataire,0,false,3612 SX 90
27,F,452,Célibataire,0,false,6834 GI 14
73,M,234,En Couple,4,false,3681 FS 67
50,F,519,En Couple,0,false,4982 PH 51
29,M,980,Célibataire,0,false,8052 RM 64
70,M,580,En Couple,4,true,4180 NK 34
55,M,576,Célibataire,0,false,1195 PZ 77
81,M,210,En Couple,4,true,6935 JT 96
58,M,176,Célibataire,0,false,1413 GR 40
32,M,563,En Couple,1,false,8674 LJ 51
71,M,558,Célibataire,0,false,123 RU 39
19,M,508,En Couple,1,false,4292 QG 42
75,M,533,En Couple,4,false,6514 GE 16
55,M,180,En Couple,2,false,4598 BC 18
44,M,884,Célibataire,0,false,8342 JL 28
52,M,1105,Célibataire,0,false,249 ZR 21
48,M,415,En Couple,0,false,8078 SM 94
48,M,586,Célibataire,0,false,2121 DV 74
76,M,1063,En Couple,0,true,1068 NT 95
46,M,200,En Couple,4,false,223 TJ 75
29,F,473,En Couple,2,true,267 OY 93
43,M,418,En Couple,2,true,5016 KF 70
76,M,943,En Couple,3,false,673 QK 91
38,M,402,Célibataire,0,false,2641 AA 57
42,M,413,En Couple,3,false,2412 UU 12
57,M,466,En Couple,3,false,2796 RI 68
27,F,587,En Couple,0,false,1479 QS 35
43,M,209,En Couple,0,false,5273 QB 15
39,M,558,En Couple,2,false,3091 XG 97
31,M,527,Célibataire,0,false,9184 FA 53
33,M,720,En Couple,0,false,9696 VW 64
28,M,1137,En Couple,0,false,2515 JA 14
60,M,500,En Couple,3,true,5779 VB 87
79,M,1069,Célibataire,0,false,6606 WT 28
52,F,443,Célibataire,0,false,9807 FB 37
47,M,441,Célibataire,0,false,8840 FL 49
38,Masculin,1356,En Couple,3,false,3583 MC 52
47,F,174,Célibataire,0,false,3826 OD 21
22,M,1157,En Couple,0,false,7735 CC 79
68,M,171,Célibataire,0,false,2948 BK 48
38,M,730,Célibataire,0,false,7031 AS 55
63,M,1379,Célibataire,0,false,9444 QF 91
42,M,1312,Célibataire,0,false,8266 LR 38
65,M,874,En Couple,2,false,6000 AD 88
22,F,522,En Couple,2,true,1441 QY 34
45,M,526,En Couple,1,false,3728 XW 78
82,M,930,Célibataire,0,false,8074 NO 90
56,M,492,En Couple,1,true,3815 TS 53
50,M,734,Célibataire,0,false,2716 YG 24
60,M,531,Célibataire,0,false,481 SV 56
28,M,480,Célibataire,0,false,4586 WY 46
27,M,432,Célibataire,0,false,8372 PG 13
57,F,1308,En Couple,2,false,4157 OI 65
67,M,495,En Couple,4,false,656 XI 73
59,M,491,En Couple,2,false,1021 WL 52
33,M,1207,Célibataire,0,false,3009 FN 72
22,M,577,En Couple,4,false,5894 QL 58
75,M,415,En Couple,0,false,201 VI 50
75,M,507,En Couple,0,false,7908 UX 38
74,M,247,Célibataire,0,false,1208 YS 85
79,F,461,En Couple,3,false,5241 AN 46
61,F,468,En Couple,3,false,7654 CF 27
19,M,841,Célibataire,0,false,547 TS 23
64,F,935,En Couple,3,false,8693 OQ 67
59,M,431,Célibataire,0,false,2809 AM 64
18,M,1029,En Couple,3,true,4737 AD 28
18,M,408,En Couple,0,false,748 IY 51
75,M,415,Seule,1,false,6209 TU 14
40,M,1255,Célibataire,0,false,7560 BZ 67
25,M,553,En Couple,4,false,9061 OI 92
39,M,588,En Couple,4,false,6978 BL 38
61,F,410,Célibataire,0,false,6183 TV 86
51,M,456,En Couple,2,false,7353 AS 26
26,F,241,En Couple,1,false,1420 PL 20
66,M,175,En Couple,2,false,5910 QD 54
76,M,585,En Couple,2,false,4338 UA 85
64,M,721,Célibataire,0,false,9854 IJ 92
22,M,1227,En Couple,3,false,4977 DR 51
42,F,1300,En Couple,3,false,9180 ID 23
25,F,521,En Couple,2,false,1276 CM 60
51,F,1016,En Couple,4,false,5145 IZ 54
44,M,167,En Couple,1,false,4159 EJ 59
53,M,453,En Couple,3,false,1366 EO 39
43,M,588,En Couple,2,false,2352 XR 16
26,M,845,Célibataire,0,false,2014 DL 16
29,M,1095,Célibataire,0,false,7791 AO 28
19,F,243,Célibataire,0,false,1047 GT 39
37,F,403,Célibataire,0,false,4552 SI 76
43,M,449,En Couple,3,false,1887 WM 24
25,M,1368,En Couple,2,false,6381 UE 25
69,M,585,En Couple,4,false,3728 VV 28
52,M,155,En Couple,1,true,3102 SQ 36
65,M,962,Célibataire,0,false,3662 IM 16
22,M,541,En Couple,1,true,8690 IW 49
40,M,415,En Couple,2,false,9365 SL 50
29,F,753,En Couple,0,false,6717 GV 41
25,M,996,Célibataire,0,false,1197 QP 10
36,M,878,En Couple,0,false,8522 BA 90
84,F,794,Célibataire,0,false,5096 NW 29
62,M,1193,En Couple,2,true,8608 YO 80
33,M,560,Célibataire,0,false,3248 EW 43
59,F,450,En Couple,0,false,2463 OV 47
22,M,505,En Couple,0,false,7739 FN 85
18,M,1082,Célibataire,0,false,1281 FV 32
48,F,850,Célibataire,0,false,6728 AI 38
77,M,531,En Couple,0,false,123 JG 54
62,M,952,Seule,3,false,9441 IJ 67
37,M,241,En Couple,0,true,8667 NX 57
29,M,521,En Couple,2,false,3977 UR 32
25,F,510,Seule,2,false,6057 SR 90
80,M,450,En Couple,3,true,957 DA 64
21,M,209,Célibataire,0,false,5432 ZN 84
29,M,201,En Couple,1,false,3893 PR 82
20,M,810,Célibataire,0,false,6595 IC 81
29,F,1143,En Couple,0,true,7777 FA 94
59,M,404,En Couple,3,false,1410 PN 90
35,M,575,En Couple,1,false,8621 JR 13
83,M,186,En Couple,0,true,3541 NP 13
48,M,538,En Couple,2,false,3647 TX 42
31,M,828,En Couple,3,false,6613 YJ 74
60,F,593,En Couple,4,false,5734 XA 43
47,M,476,Célibataire,0,false,5191 XR 58
55,M,549,En Couple,0,false,8394 OD 41
39,M,225,En Couple,2,false,7514 FL 93
30,M,415,En Couple,0,false,8320 IW 52
34,F,589,Célibataire,0,false,8469 UA 68
47,M,208,En Couple,3, ,5733 US 39
31,F,527,En Couple,0,false,7180 VQ 54
27,M,406,En Couple,4,false,6656 RL 20
33,M,870,En Couple,4,false,1866 HV 23
23,M,583,En Couple,4,false,354 HW 40
19,F,422,En Couple,3,false,7302 EA 52
35,F,1295,En Couple,3,false,2982 OK 61
29,F,473,En Couple,4,true,9008 FV 75
55,F,574,En Couple,1,false,7587 LR 97
27,M,177,Seule,2,false,4754 OA 34
35,M,478,En Couple,0,false,3943 DK 72
52,M,1326,En Couple,1,true,2881 XB 64
18,M,1364,Célibataire,0,false,5691 FB 55
31,M,235,Célibataire,0,false,8794 OS 85
58,M,792,En Couple,0,true,8499 AT 46
29,F,402,Marié(e),1,false,3159 FH 65
52,M,579,Seule,2,false,8461 GK 36
29,F,543,Marié(e),3,true,6186 FC 11
26,F,498,Seule,2,false,7951 ZT 45
31,M,543,Célibataire,0,false,9182 VX 32
57,M,495,En Couple,1,false,6762 EH 81
51,F,922,En Couple,2,false,2171 WB 33
53,M,446,En Couple,0,true,9083 MH 96
40,F,229,En Couple,0,false,5936 HM 70
35,M,422,En Couple,1,false,7190 NC 29
20,M,502,En Couple,2,false,1688 QI 90
66,M,185,En Couple,2,false,3867 BE 10
43,M,579,En Couple,1,false,808 EK 91
33,M,523,Célibataire,0,false,6771 YA 16
59,M,938,En Couple,1,false,6252 ZM 54
32,M,936,En Couple,2,false,1954 QO 14
34,M,438,Célibataire,0,false,8399 BQ 18
80,M,554,Célibataire,0,false,1716 MH 13
29,M,1087,Célibataire,0,false,9873 BD 12
56,M,219,En Couple,1,false,7553 NR 77
58,M,592,En Couple,2,false,7840 TY 57
45,M,714,En Couple,0,false,3674 AH 64
28,M,531,Célibataire,0,false,1266 MQ 48
58,M,534,En Couple,1,true,2555 JL 86
52,F,451,En Couple,2,false,7687 ME 55
21,F,227,En Couple,3,false,4521 XY 32
51,M,203,Seule,2,false,249 SY 65
32,F,426,En Couple,0,false,9172 WM 74
22,M,493,Célibataire,0,false,4092 WM 81
80,M,539,En Couple,3,false,2675 SG 26
49,M,517,Célibataire,0,false,2816 SQ 34
34,F,414,Seule,3,false,9420 LD 58
66,F,231,En Couple,1,false,2572 JI 49
49,M,225,Célibataire,0,false,9595 VR 39
71,M,1119,Célibataire,0,false,2978 NO 38
52,M,150,Célibataire,0,false,6567 ZQ 15
66,F,539,Célibataire,0,false,9104 CT 80
23,M,182,Célibataire,0,false,8450 OS 84
34,M,552,Seule,1,false,2954 DS 32
49,F,412,En Couple,1,true,9559 NO 58
39,F,512,En Couple,2,false,5539 SI 37
49,M,454,En Couple,0,false,6252 TF 44
39,M,1141,En Couple, ,false,6099 MC 73
46,M,411,Célibataire,0,false,7247 IB 80
53,M,547,Célibataire,0,false,5695 OI 67
51,M,863,En Couple,4,false,6091 WZ 46
25,M,244,En Couple,0,false,4341 LD 62
37,M,211,En Couple,0,true,7154 HN 12
65,M,419,En Couple,1,true,7551 WZ 33
23,M,1361,En Couple,1,true,5297 DC 44
27,M,531,Célibataire,0,false,9053 LP 73
64,M,465,Célibataire,0,false,2817 TW 31
67,F,981,En Couple,2,false,8413 FO 10
27,F,403,Célibataire,0,false,9761 JX 60
18,M,401,En Couple,2,true,1509 FV 93
18,M,443,En Couple,3,false,8175 ZD 41
62,M,521,Célibataire,0,false,8532 QZ 43
32,F,439,En Couple,3,true,286 JG 47
54,F,184,En Couple,4,false,8278 WK 76
57,M,1017,Célibataire,0,false,9311 KL 73
40,M,534,En Couple,4,false,367 XK 48
49,M,518,Célibataire,0,false,7498 FK 62
71,F,783,Célibataire,0,false,6028 MV 53
19,M,976,En Couple,3,false,5603 GC 38
29,M,1315,Célibataire,0,false,1351 ST 90
35,M,1194,En Couple,2,true,6663 JJ 32
36,M,540,Célibataire,0,false,2754 JU 66
51,M,434,Célibataire,0,false,5390 TV 73
31,M,1014,Célibataire,0,false,2840 KT 92
66,M,580,Célibataire,0,false,9128 OY 47
28,M,1265,En Couple,0,false,800 NB 95
58,M,164,Célibataire,0,false,1522 QN 54
74,M,873,En Couple,4,false,2459 VK 85
23,F,446,Célibataire,0,false,9520 TZ 98
37,F,207,En Couple,3,false,3363 KA 91
54,F,553,En Couple,1,false,3858 TM 91
27,F,978,Célibataire,0,false,8572 SV 60
72,F,1347,En Couple,1,false,3041 LT 90
56,F,492,En Couple,1,false,7989 HE 45
26,M,578,En Couple,0,false,1568 TY 89
53,M,176,En Couple,4,false,7925 QZ 15
25,M,520,Seule,3,false,1933 SI 56
72,F,165,Célibataire,0,false,3167 LZ 84
25,F,172,En Couple,3,false,7263 AV 35
50,M,912,En Couple,2,true,9712 MP 61
37,F,577,En Couple,3,false,4311 YR 64
58,M,570,En Couple,0,false,798 ER 17
67,F,529,En Couple,2,false,4497 RF 12
34,F,1241, ,0,true,6936 UR 41
23,M,517,Célibataire,0,false,2050 OW 59
35,F,229,En Couple,0,false,7834 IY 54
38,M,551,Célibataire,0,false,2233 PF 74
19,M,716,En Couple,4,false,4968 KT 57
43,M,583,Célibataire,0,false,2495 RY 84
26,M,747,En Couple,0,false,2543 ZN 19
41,M,998,Célibataire,0,false,6809 EI 96
50,M,494,Célibataire,0,false,4345 XT 68
22,M,1194,En Couple,3,true,3458 XF 66
57,M,533,Célibataire,0,false,7927 IJ 91
62,M,500,Célibataire,0,false,8963 QU 38
52,M,440,Célibataire,0,false,2246 YO 92
61,M,1151,En Couple,2,false,3613 JS 68
20,M,237,En Couple,1,false,5789 EP 73
54,F,583,En Couple,3,false,1547 VV 89
55,M,505,Célibataire,0,false,1627 YV 11
24,M,535,En Couple,0,false,9587 AL 84
31,M,1368,En Couple,0,true,3114 JL 11
30,Homme,203,En Couple,4,true,7555 VW 84
56,M,238,Célibataire,0,false,1440 PK 21
21,M,1058,En Couple,0,false,6261 QD 24
52,F,420,En Couple,2,false,5259 KM 20
76,M,756,Seule,2,false,9453 TS 14
19,F,450,En Couple,0,true,5122 GJ 77
48,F,518,Célibataire,0,false,4343 HC 29
57,M,1215,En Couple,0,false,120 FI 41
37,M,200,En Couple,4,false,7611 FV 95
73,M,157,En Couple,2,false,5402 EK 11
38,M,597,En Couple,3,false,2859 YR 34
30,M,498,En Couple,0,false,7165 KB 15
57,M,155,En Couple,4,false,5233 ND 28
50,M,553,Célibataire,0,false,4323 HT 34
84,F,566,En Couple,2,false,307 ZU 78
22,M,513,Célibataire,0,false,709 TH 63
50,F,1362,En Couple,3,true,225 QD 65
79,M,1251,En Couple,3,true,8359 WK 30
44,F,522,En Couple,1,false,2323 IQ 98
47,M,416,En Couple,0,false,7720 EL 37
36,M,496,En Couple,0,false,1597 UU 23
59,M,170,En Couple,1,false,8513 MH 68
19,Homme,547,En Couple,1,false,9516 WV 80
35,M,240,En Couple,2,false,3411 WE 45
47,M,434,Célibataire,0,false,6871 WA 62
40,F,449,En Couple,2,false,8875 XZ 56
70,F,855,Célibataire,0,false,4224 GY 73
52,M,988,Célibataire,0,false,9008 AX 50
56,M,206,En Couple,2,false,5699 NZ 29
73,F,430,En Couple,1,false,9808 EO 22
51,M,553,Célibataire,0,false,6388 KI 30
84,M,599,En Couple,2,false,4472 SE 52
18,M,537,Célibataire,0,false,7858 JM 15
39,M,407,En Couple,1,false,7547 IV 20
36,M,571,En Couple,2,false,1544 UG 47
29,F,1043,Célibataire,0,false,3095 YU 87
50,M,546,En Couple,3,false,648 NS 11
37,M,483,En Couple,4,false,2661 FT 65
39,M,443,En Couple,2,false,5008 IP 71
24,M,527,Célibataire,0,false,4296 EY 81
73,M,480,En Couple,2,false,7815 NS 59
31,M,175,Célibataire,0,false,1946 WD 33
54,M,519,Célibataire,0,false,3278 PC 13
28,M,581,Célibataire,0,false,5395 WJ 33
47,M,411,En Couple,3,false,3888 PV 24
83,M,151,En Couple,0,false,7060 ET 32
59,M,1215,Célibataire,0,false,5028 NF 65
49,M,499,En Couple,2,false,8517 TV 12
21,M,571,Célibataire,0,false,2488 NH 86
78,M,464,En Couple,3,false,5357 LC 47
51,F,532,En Couple,2,false,1861 TF 25
72,M,224,Seule,1,false,4376 KO 82
19,M,585,Célibataire,0,false,2527 DW 70
32,M,181,En Couple,4,false,1840 KO 87
29,M,432,Célibataire,0,false,8148 SS 68
25,M,590,Célibataire,0,false,4582 EW 10
47,M,473,Célibataire,0,false,1642 QR 93
56,M,507,Célibataire,0,false,9239 EN 85
40,M,424,En Couple,3,false,1394 KN 86
